ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,VALOR
2020,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,895
2020,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,2514
2020,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,22180
2020,Pública,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,0
2020,Pública,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,42
2020,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,105
2020,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,73
2021,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,308
2021,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,3332
2021,Privado,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1688
2021,Privado,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,23031
2021,Privado,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,148
2021,Privado,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,1879
2021,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4126
2021,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,51539
2021,Privado,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,10
2021,Privado,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,68
2021,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,1
2021,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,6
2021,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,14
2021,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,799
2021,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,24
2021,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,295
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,38
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,291
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,636
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,3243
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,138
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,917
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,143
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1153
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,6
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,34
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,6
2021,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,94
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,128
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,1516
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,65
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,381
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,5
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,56
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,EGRESADOS,2
2021,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,ESTUDIANTES,113
2021,Privado,Posgrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1
2021,Privado,Posgrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1
2021,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,15
2021,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,51
2021,Privado,Pregrado,Otros,Ciencias Médicas,Medicina,EGRESADOS,15
2021,Privado,Pregrado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,16
2021,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,26
2021,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,165
2021,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,417
2021,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,2815
2021,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,15
2021,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,79
2021,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,802
2021,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,27507
2021,Pública,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,4693
2021,Pública,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,116663
2021,Pública,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,1593
2021,Pública,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,18604
2021,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,5223
2021,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,176721
2021,Pública,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,336
2021,Pública,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,5781
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,95
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,784
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,55
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,270
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,EGRESADOS,26
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,ESTUDIANTES,211
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,17
2021,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,187
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,61
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,1518
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,1640
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,13671
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,358
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,1926
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,78
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,809
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,14
2021,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,219
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,67
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,869
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,EGRESADOS,15
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,ESTUDIANTES,159
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,15
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,171
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,99
2021,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,1427
2021,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,218
2021,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,4838
2021,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,EGRESADOS,43
2021,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,1980
2021,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,45
2021,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,1122
2021,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1239
2021,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,32204
2021,Pública,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,1
2021,Pública,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,49
2021,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,52
2021,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,66
2022,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,327
2022,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,3705
2022,Privado,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1738
2022,Privado,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,25472
2022,Privado,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,153
2022,Privado,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,2308
2022,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4388
2022,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,53953
2022,Privado,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,7
2022,Privado,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,51
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,0
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,7
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,18
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,830
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,83
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,13
2022,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,361
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,52
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,357
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,599
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,3113
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,224
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,1164
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,214
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1205
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,5
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,45
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,44
2022,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,197
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,0
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,44
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,131
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,1615
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Odontología,EGRESADOS,3
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Odontología,ESTUDIANTES,16
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,51
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,527
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,1
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,104
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,EGRESADOS,9
2022,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,ESTUDIANTES,204
2022,Privado,Posgrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,0
2022,Privado,Posgrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1
2022,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,15
2022,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,62
2022,Privado,Pregrado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1
2022,Privado,Pregrado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,19
2022,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,20
2022,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,224
2022,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1257
2022,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,7152
2022,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,15
2022,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,58
2022,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,798
2022,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,28029
2022,Pública,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,3919
2022,Pública,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,122058
2022,Pública,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,950
2022,Pública,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,19148
2022,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,6021
2022,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,194694
2022,Pública,Grado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,0
2022,Pública,Grado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,28
2022,Pública,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,198
2022,Pública,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,5207
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,49
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,660
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,58
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,378
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,EGRESADOS,5
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,ESTUDIANTES,209
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,0
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,64
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,18
2022,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,198
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,86
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,1538
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,2319
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,16340
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,193
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,1674
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,107
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1623
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,100
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,440
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,13
2022,Pública,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,208
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,41
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,1373
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,EGRESADOS,6
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,ESTUDIANTES,139
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,13
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,256
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,42
2022,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,1421
2022,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,828
2022,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,4762
2022,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,EGRESADOS,644
2022,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,2040
2022,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,103
2022,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,1238
2022,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4728
2022,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,35211
2022,Pública,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,6
2022,Pública,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,145
2022,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,114
2022,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,58
2023,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,252
2023,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,3840
2023,Privado,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1552
2023,Privado,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,25915
2023,Privado,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,195
2023,Privado,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,2575
2023,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,5515
2023,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,58466
2023,Privado,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,22
2023,Privado,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,71
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,2
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,6
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,38
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,858
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,77
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,19
2023,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,346
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,31
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,347
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,611
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,3254
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,258
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,1135
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,200
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1193
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,5
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,24
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,35
2023,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,193
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,0
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,27
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,98
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,1455
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Odontología,EGRESADOS,3
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Odontología,ESTUDIANTES,16
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,63
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,761
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,6
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,138
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,EGRESADOS,11
2023,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,ESTUDIANTES,105
2023,Privado,Posgrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,2
2023,Privado,Posgrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,2
